iid,datadate,tic,cusip,conm,div,divd,anncdate,paydate,recorddate,cshoc,cshtrd,eps,prccd,prchd,prcld,prcod,cik,gind,gsector,gsubind
1,2015-10-19,AAPL,37833100,APPLE INC,,,,,,5702722000.0,29723750.0,8.73,111.73,111.75,110.11,110.8,320193.0,452020,45,45202030
1,2015-10-20,AAPL,37833100,APPLE INC,,,,,,5702722000.0,48929200.0,8.73,113.77,114.17,110.82,111.34,320193.0,452020,45,45202030
1,2015-10-21,AAPL,37833100,APPLE INC,,,,,,5702722000.0,42276880.0,8.73,113.76,115.58,113.7,114.0,320193.0,452020,45,45202030
1,2015-10-22,AAPL,37833100,APPLE INC,,,,,,5702722000.0,41430660.0,8.73,115.5,115.5,114.1,114.33,320193.0,452020,45,45202030
1,2015-10-23,AAPL,37833100,APPLE INC,,,,,,5702722000.0,59251740.0,8.73,119.08,119.228,116.33,116.7,320193.0,452020,45,45202030
1,2015-10-26,AAPL,37833100,APPLE INC,,,,,,5702722000.0,66139770.0,8.73,115.28,118.13,114.92,118.08,320193.0,452020,45,45202030
1,2015-10-27,AAPL,37833100,APPLE INC,,,,,,5702722000.0,67673450.0,8.73,114.55,116.54,113.99,115.4,320193.0,452020,45,45202030
1,2015-10-28,AAPL,37833100,APPLE INC,,,,,,5578753000.0,85436210.0,8.73,119.27,119.3,116.06,116.93,320193.0,452020,45,45202030
1,2015-10-29,AAPL,37833100,APPLE INC,,,,,,5575331000.0,51106100.0,9.28,120.53,120.69,118.27,118.7,320193.0,452020,45,45202030
1,2015-10-30,AAPL,37833100,APPLE INC,,,,,,5575331000.0,49305220.0,9.28,119.5,121.22,119.45,120.99,320193.0,452020,45,45202030
1,2015-11-02,AAPL,37833100,APPLE INC,,,,,,5575331000.0,32152870.0,9.28,121.18,121.36,119.61,119.87,320193.0,452020,45,45202030
1,2015-11-03,AAPL,37833100,APPLE INC,,,,,,5575331000.0,45479260.0,9.28,122.57,123.49,120.7,120.79,320193.0,452020,45,45202030
1,2015-11-04,AAPL,37833100,APPLE INC,,,,,,5575331000.0,44829060.0,9.28,122.0,123.82,121.62,123.13,320193.0,452020,45,45202030
1,2015-11-05,AAPL,37833100,APPLE INC,0.52,0.52,2015-10-27,2015-11-12,2015-11-09,5575331000.0,39483400.0,9.28,120.92,122.69,120.18,121.85,320193.0,452020,45,45202030
1,2015-11-06,AAPL,37833100,APPLE INC,,,,,,5575331000.0,33009110.0,9.28,121.06,121.81,120.62,121.11,320193.0,452020,45,45202030
1,2015-11-09,AAPL,37833100,APPLE INC,,,,,,5575331000.0,33829290.0,9.28,120.57,121.81,120.05,120.96,320193.0,452020,45,45202030
1,2015-11-10,AAPL,37833100,APPLE INC,,,,,,5575331000.0,59029400.0,9.28,116.77,118.07,116.061,116.9,320193.0,452020,45,45202030
1,2015-11-11,AAPL,37833100,APPLE INC,,,,,,5575331000.0,45179400.0,9.28,116.11,117.42,115.21,116.37,320193.0,452020,45,45202030
1,2015-11-12,AAPL,37833100,APPLE INC,,,,,,5575331000.0,32461350.0,9.28,115.72,116.82,115.65,116.26,320193.0,452020,45,45202030
1,2015-11-13,AAPL,37833100,APPLE INC,,,,,,5575331000.0,45555300.0,9.28,112.34,115.57,112.27,115.2,320193.0,452020,45,45202030
1,2015-11-16,AAPL,37833100,APPLE INC,,,,,,5575331000.0,37979570.0,9.28,114.175,114.24,111.0,111.38,320193.0,452020,45,45202030
1,2015-11-17,AAPL,37833100,APPLE INC,,,,,,5575331000.0,27584020.0,9.28,113.69,115.05,113.32,114.92,320193.0,452020,45,45202030
1,2015-11-18,AAPL,37833100,APPLE INC,,,,,,5575331000.0,46559730.0,9.28,117.29,117.49,115.5,115.76,320193.0,452020,45,45202030
1,2015-11-19,AAPL,37833100,APPLE INC,,,,,,5575331000.0,43233950.0,9.28,118.78,119.75,116.76,117.64,320193.0,452020,45,45202030
1,2015-11-20,AAPL,37833100,APPLE INC,,,,,,5575331000.0,34135230.0,9.28,119.3,119.92,118.85,119.2,320193.0,452020,45,45202030
1,2015-11-23,AAPL,37833100,APPLE INC,,,,,,5575331000.0,32445680.0,9.28,117.75,119.73,117.34,119.27,320193.0,452020,45,45202030
1,2015-11-24,AAPL,37833100,APPLE INC,,,,,,5575331000.0,42747950.0,9.28,118.88,119.35,117.12,117.33,320193.0,452020,45,45202030
1,2015-11-25,AAPL,37833100,APPLE INC,,,,,,5575331000.0,21341960.0,9.28,118.03,119.23,117.92,119.21,320193.0,452020,45,45202030
1,2015-11-27,AAPL,37833100,APPLE INC,,,,,,5575331000.0,13046450.0,9.28,117.81,118.41,117.6,118.29,320193.0,452020,45,45202030
1,2015-11-30,AAPL,37833100,APPLE INC,,,,,,5575331000.0,38063130.0,9.28,118.3,119.41,117.75,117.99,320193.0,452020,45,45202030
1,2015-12-01,AAPL,37833100,APPLE INC,,,,,,5575331000.0,34806250.0,9.28,117.34,118.81,116.86,118.75,320193.0,452020,45,45202030
1,2015-12-02,AAPL,37833100,APPLE INC,,,,,,5575331000.0,33316990.0,9.28,116.28,118.11,116.08,117.05,320193.0,452020,45,45202030
1,2015-12-03,AAPL,37833100,APPLE INC,,,,,,5575331000.0,41511380.0,9.28,115.2,116.79,114.22,116.55,320193.0,452020,45,45202030
1,2015-12-04,AAPL,37833100,APPLE INC,,,,,,5575331000.0,57717870.0,9.28,119.03,119.25,115.11,115.29,320193.0,452020,45,45202030
1,2015-12-07,AAPL,37833100,APPLE INC,,,,,,5575331000.0,32063100.0,9.28,118.28,119.86,117.81,118.98,320193.0,452020,45,45202030
1,2015-12-08,AAPL,37833100,APPLE INC,,,,,,5575331000.0,34275420.0,9.28,118.23,118.6,116.86,117.52,320193.0,452020,45,45202030
1,2015-12-09,AAPL,37833100,APPLE INC,,,,,,5575331000.0,46301930.0,9.28,115.62,117.69,115.08,117.64,320193.0,452020,45,45202030
1,2015-12-10,AAPL,37833100,APPLE INC,,,,,,5575331000.0,29158640.0,9.28,116.17,116.94,115.51,116.04,320193.0,452020,45,45202030
1,2015-12-11,AAPL,37833100,APPLE INC,,,,,,5575331000.0,46810020.0,9.28,113.18,115.39,112.851,115.19,320193.0,452020,45,45202030
1,2015-12-14,AAPL,37833100,APPLE INC,,,,,,5575331000.0,64678220.0,9.28,112.48,112.68,109.79,112.18,320193.0,452020,45,45202030
1,2015-12-15,AAPL,37833100,APPLE INC,,,,,,5575331000.0,53168580.0,9.28,110.49,112.8,110.35,111.94,320193.0,452020,45,45202030
1,2015-12-16,AAPL,37833100,APPLE INC,,,,,,5575331000.0,56157370.0,9.28,111.34,111.99,108.8,111.07,320193.0,452020,45,45202030
1,2015-12-17,AAPL,37833100,APPLE INC,,,,,,5575331000.0,44654830.0,9.28,108.98,112.25,108.98,112.02,320193.0,452020,45,45202030
1,2015-12-18,AAPL,37833100,APPLE INC,,,,,,5575331000.0,96197190.0,9.28,106.03,109.52,105.81,108.91,320193.0,452020,45,45202030
1,2015-12-21,AAPL,37833100,APPLE INC,,,,,,5575331000.0,47507230.0,9.28,107.33,107.37,105.57,107.28,320193.0,452020,45,45202030
1,2015-12-22,AAPL,37833100,APPLE INC,,,,,,5575331000.0,32728460.0,9.28,107.23,107.72,106.451,107.4,320193.0,452020,45,45202030
1,2015-12-23,AAPL,37833100,APPLE INC,,,,,,5575331000.0,32618140.0,9.28,108.61,108.85,107.2,107.27,320193.0,452020,45,45202030
1,2015-12-24,AAPL,37833100,APPLE INC,,,,,,5575331000.0,13596680.0,9.28,108.03,109.0,107.95,109.0,320193.0,452020,45,45202030
1,2015-12-28,AAPL,37833100,APPLE INC,,,,,,5575331000.0,26639930.0,9.28,106.82,107.69,106.1807,107.59,320193.0,452020,45,45202030
1,2015-12-29,AAPL,37833100,APPLE INC,,,,,,5575331000.0,30912260.0,9.28,108.74,109.43,106.86,106.96,320193.0,452020,45,45202030
1,2015-12-30,AAPL,37833100,APPLE INC,,,,,,5575331000.0,25184090.0,9.28,107.32,108.7,107.18,108.58,320193.0,452020,45,45202030
1,2015-12-31,AAPL,37833100,APPLE INC,,,,,,5575331000.0,40885480.0,9.28,105.26,107.03,104.82,107.01,320193.0,452020,45,45202030
1,2016-01-04,AAPL,37833100,APPLE INC,,,,,,5575331000.0,67569090.0,9.28,105.35,105.368,102.0,102.61,320193.0,452020,45,45202030
1,2016-01-05,AAPL,37833100,APPLE INC,,,,,,5575331000.0,55583140.0,9.28,102.71,105.85,102.41,105.75,320193.0,452020,45,45202030
1,2016-01-06,AAPL,37833100,APPLE INC,,,,,,5575331000.0,68384270.0,9.28,100.7,102.37,99.87,100.56,320193.0,452020,45,45202030
1,2016-01-07,AAPL,37833100,APPLE INC,,,,,,5575331000.0,80742460.0,9.28,96.45,100.13,96.43,98.68,320193.0,452020,45,45202030
1,2016-01-08,AAPL,37833100,APPLE INC,,,,,,5544487000.0,70722000.0,9.28,96.96,99.11,96.76,98.55,320193.0,452020,45,45202030
1,2016-01-11,AAPL,37833100,APPLE INC,,,,,,5544487000.0,49687870.0,9.28,98.53,99.06,97.34,98.97,320193.0,452020,45,45202030
1,2016-01-12,AAPL,37833100,APPLE INC,,,,,,5544487000.0,49046150.0,9.28,99.96,100.69,98.8399,100.55,320193.0,452020,45,45202030
1,2016-01-13,AAPL,37833100,APPLE INC,,,,,,5544487000.0,62285770.0,9.28,97.39,101.19,97.3,100.32,320193.0,452020,45,45202030
1,2016-01-14,AAPL,37833100,APPLE INC,,,,,,5544487000.0,63000140.0,9.28,99.52,100.48,95.74,97.96,320193.0,452020,45,45202030
1,2016-01-15,AAPL,37833100,APPLE INC,,,,,,5544487000.0,79356010.0,9.28,97.13,97.71,95.36,96.2,320193.0,452020,45,45202030
1,2016-01-19,AAPL,37833100,APPLE INC,,,,,,5544487000.0,52960810.0,9.28,96.66,98.65,95.5,98.41,320193.0,452020,45,45202030
1,2016-01-20,AAPL,37833100,APPLE INC,,,,,,5544487000.0,72274300.0,9.28,96.79,98.1897,93.42,95.1,320193.0,452020,45,45202030
1,2016-01-21,AAPL,37833100,APPLE INC,,,,,,5544487000.0,52099200.0,9.28,96.3,97.88,94.94,97.06,320193.0,452020,45,45202030
1,2016-01-22,AAPL,37833100,APPLE INC,,,,,,5544487000.0,65648660.0,9.28,101.42,101.46,98.37,98.63,320193.0,452020,45,45202030
1,2016-01-25,AAPL,37833100,APPLE INC,,,,,,5544487000.0,51529980.0,9.28,99.44,101.53,99.21,101.52,320193.0,452020,45,45202030
1,2016-01-26,AAPL,37833100,APPLE INC,,,,,,5544487000.0,71937310.0,9.28,99.99,100.88,98.07,99.93,320193.0,452020,45,45202030
1,2016-01-27,AAPL,37833100,APPLE INC,,,,,,5544487000.0,133059000.0,9.5,93.42,96.6289,93.34,96.04,320193.0,452020,45,45202030
1,2016-01-28,AAPL,37833100,APPLE INC,,,,,,5544583000.0,55622370.0,9.5,94.09,94.52,92.39,93.79,320193.0,452020,45,45202030
1,2016-01-29,AAPL,37833100,APPLE INC,,,,,,5544583000.0,64332440.0,9.5,97.34,97.34,94.35,94.79,320193.0,452020,45,45202030
1,2016-02-01,AAPL,37833100,APPLE INC,,,,,,5544583000.0,40814360.0,9.5,96.43,96.71,95.4,96.47,320193.0,452020,45,45202030
1,2016-02-02,AAPL,37833100,APPLE INC,,,,,,5544583000.0,37190500.0,9.5,94.48,96.04,94.28,95.42,320193.0,452020,45,45202030
1,2016-02-03,AAPL,37833100,APPLE INC,,,,,,5544583000.0,45870130.0,9.5,96.35,96.84,94.08,95.0,320193.0,452020,45,45202030
1,2016-02-04,AAPL,37833100,APPLE INC,0.52,0.52,2016-01-26,2016-02-11,2016-02-08,5544583000.0,46418230.0,9.5,96.6,97.33,95.19,95.86,320193.0,452020,45,45202030
1,2016-02-05,AAPL,37833100,APPLE INC,,,,,,5544583000.0,46315620.0,9.5,94.02,96.92,93.69,96.52,320193.0,452020,45,45202030
1,2016-02-08,AAPL,37833100,APPLE INC,,,,,,5544583000.0,53920550.0,9.5,95.01,95.7,93.04,93.13,320193.0,452020,45,45202030
1,2016-02-09,AAPL,37833100,APPLE INC,,,,,,5544583000.0,44282560.0,9.5,94.99,95.94,93.93,94.29,320193.0,452020,45,45202030
1,2016-02-10,AAPL,37833100,APPLE INC,,,,,,5544583000.0,42288790.0,9.5,94.27,96.35,94.1,95.92,320193.0,452020,45,45202030
1,2016-02-11,AAPL,37833100,APPLE INC,,,,,,5544583000.0,49979700.0,9.5,93.7,94.72,92.59,93.79,320193.0,452020,45,45202030
1,2016-02-12,AAPL,37833100,APPLE INC,,,,,,5544583000.0,40323020.0,9.5,93.99,94.5,93.01,94.19,320193.0,452020,45,45202030
1,2016-02-16,AAPL,37833100,APPLE INC,,,,,,5544583000.0,48032600.0,9.5,96.64,96.85,94.61,95.02,320193.0,452020,45,45202030
1,2016-02-17,AAPL,37833100,APPLE INC,,,,,,5544583000.0,44811800.0,9.5,98.12,98.21,96.15,96.67,320193.0,452020,45,45202030
1,2016-02-18,AAPL,37833100,APPLE INC,,,,,,5544583000.0,38866100.0,9.5,96.26,98.89,96.091,98.84,320193.0,452020,45,45202030
1,2016-02-19,AAPL,37833100,APPLE INC,,,,,,5544583000.0,35290570.0,9.5,96.04,96.7599,95.8,96.0,320193.0,452020,45,45202030
1,2016-02-22,AAPL,37833100,APPLE INC,,,,,,5544583000.0,34240470.0,9.5,96.88,96.9,95.92,96.31,320193.0,452020,45,45202030
1,2016-02-23,AAPL,37833100,APPLE INC,,,,,,5544583000.0,31851180.0,9.5,94.69,96.5,94.55,96.4,320193.0,452020,45,45202030
1,2016-02-24,AAPL,37833100,APPLE INC,,,,,,5544583000.0,36192150.0,9.5,96.1,96.38,93.32,93.98,320193.0,452020,45,45202030
1,2016-02-25,AAPL,37833100,APPLE INC,,,,,,5544583000.0,27526040.0,9.5,96.76,96.76,95.25,96.05,320193.0,452020,45,45202030
1,2016-02-26,AAPL,37833100,APPLE INC,,,,,,5544583000.0,28949760.0,9.5,96.91,98.0237,96.58,97.2,320193.0,452020,45,45202030
1,2016-02-29,AAPL,37833100,APPLE INC,,,,,,5544583000.0,35131460.0,9.5,96.69,98.23,96.65,96.86,320193.0,452020,45,45202030
1,2016-03-01,AAPL,37833100,APPLE INC,,,,,,5544583000.0,50303500.0,9.5,100.53,100.77,97.42,97.65,320193.0,452020,45,45202030
1,2016-03-02,AAPL,37833100,APPLE INC,,,,,,5544583000.0,33136130.0,9.5,100.75,100.89,99.64,100.51,320193.0,452020,45,45202030
1,2016-03-03,AAPL,37833100,APPLE INC,,,,,,5544583000.0,36884490.0,9.5,101.5,101.7099,100.45,100.58,320193.0,452020,45,45202030
1,2016-03-04,AAPL,37833100,APPLE INC,,,,,,5544583000.0,46026600.0,9.5,103.01,103.75,101.37,102.37,320193.0,452020,45,45202030
1,2016-03-07,AAPL,37833100,APPLE INC,,,,,,5544583000.0,35890740.0,9.5,101.87,102.83,100.96,102.39,320193.0,452020,45,45202030
1,2016-03-08,AAPL,37833100,APPLE INC,,,,,,5544583000.0,31538710.0,9.5,101.03,101.76,100.4,100.78,320193.0,452020,45,45202030
1,2016-03-09,AAPL,37833100,APPLE INC,,,,,,5544583000.0,27148530.0,9.5,101.12,101.58,100.27,101.31,320193.0,452020,45,45202030
1,2016-03-10,AAPL,37833100,APPLE INC,,,,,,5544583000.0,33490630.0,9.5,101.17,102.24,100.15,101.41,320193.0,452020,45,45202030
1,2016-03-11,AAPL,37833100,APPLE INC,,,,,,5544583000.0,27368840.0,9.5,102.26,102.28,101.5,102.24,320193.0,452020,45,45202030
1,2016-03-14,AAPL,37833100,APPLE INC,,,,,,5544583000.0,25058280.0,9.5,102.52,102.91,101.78,101.91,320193.0,452020,45,45202030
1,2016-03-15,AAPL,37833100,APPLE INC,,,,,,5544583000.0,40026250.0,9.5,104.58,105.18,103.85,103.96,320193.0,452020,45,45202030
1,2016-03-16,AAPL,37833100,APPLE INC,,,,,,5544583000.0,38236730.0,9.5,105.97,106.31,104.59,104.61,320193.0,452020,45,45202030
1,2016-03-17,AAPL,37833100,APPLE INC,,,,,,5544583000.0,34394830.0,9.5,105.8,106.47,104.96,105.52,320193.0,452020,45,45202030
1,2016-03-18,AAPL,37833100,APPLE INC,,,,,,5544583000.0,43607120.0,9.5,105.92,106.5,105.19,106.34,320193.0,452020,45,45202030
1,2016-03-21,AAPL,37833100,APPLE INC,,,,,,5544583000.0,35454230.0,9.5,105.91,107.65,105.1401,105.93,320193.0,452020,45,45202030
1,2016-03-22,AAPL,37833100,APPLE INC,,,,,,5544583000.0,32345430.0,9.5,106.72,107.29,105.21,105.25,320193.0,452020,45,45202030
1,2016-03-23,AAPL,37833100,APPLE INC,,,,,,5544583000.0,25686350.0,9.5,106.13,107.07,105.9,106.48,320193.0,452020,45,45202030
1,2016-03-24,AAPL,37833100,APPLE INC,,,,,,5544583000.0,25568350.0,9.5,105.67,106.25,104.89,105.47,320193.0,452020,45,45202030
1,2016-03-28,AAPL,37833100,APPLE INC,,,,,,5544583000.0,19354440.0,9.5,105.19,106.19,105.06,106.0,320193.0,452020,45,45202030
1,2016-03-29,AAPL,37833100,APPLE INC,,,,,,5544583000.0,31154910.0,9.5,107.68,107.79,104.88,104.89,320193.0,452020,45,45202030
1,2016-03-30,AAPL,37833100,APPLE INC,,,,,,5544583000.0,45547590.0,9.5,109.56,110.42,108.6,108.65,320193.0,452020,45,45202030
1,2016-03-31,AAPL,37833100,APPLE INC,,,,,,5544583000.0,25763840.0,9.5,108.99,109.9,108.88,109.72,320193.0,452020,45,45202030
1,2016-04-01,AAPL,37833100,APPLE INC,,,,,,5544583000.0,25820460.0,9.5,109.99,110.0,108.2,108.78,320193.0,452020,45,45202030
1,2016-04-04,AAPL,37833100,APPLE INC,,,,,,5544583000.0,37322930.0,9.5,111.12,112.19,110.27,110.42,320193.0,452020,45,45202030
1,2016-04-05,AAPL,37833100,APPLE INC,,,,,,5544583000.0,26560420.0,9.5,109.81,110.73,109.42,109.51,320193.0,452020,45,45202030
1,2016-04-06,AAPL,37833100,APPLE INC,,,,,,5544583000.0,26178840.0,9.5,110.96,110.98,109.2,110.23,320193.0,452020,45,45202030
1,2016-04-07,AAPL,37833100,APPLE INC,,,,,,5544583000.0,31735810.0,9.5,108.54,110.42,108.121,109.95,320193.0,452020,45,45202030
1,2016-04-08,AAPL,37833100,APPLE INC,,,,,,5544583000.0,23553790.0,9.5,108.66,109.77,108.17,108.91,320193.0,452020,45,45202030
1,2016-04-11,AAPL,37833100,APPLE INC,,,,,,5544583000.0,29357940.0,9.5,109.02,110.61,108.83,108.97,320193.0,452020,45,45202030
1,2016-04-12,AAPL,37833100,APPLE INC,,,,,,5544583000.0,27150570.0,9.5,110.44,110.5,108.66,109.34,320193.0,452020,45,45202030
1,2016-04-13,AAPL,37833100,APPLE INC,,,,,,5544583000.0,32771760.0,9.5,112.04,112.34,110.8,110.8,320193.0,452020,45,45202030
1,2016-04-14,AAPL,37833100,APPLE INC,,,,,,5544583000.0,25364920.0,9.5,112.1,112.39,111.33,111.62,320193.0,452020,45,45202030
1,2016-04-15,AAPL,37833100,APPLE INC,,,,,,5544583000.0,46873670.0,9.5,109.85,112.3,109.73,112.11,320193.0,452020,45,45202030
1,2016-04-18,AAPL,37833100,APPLE INC,,,,,,5544583000.0,60784920.0,9.5,107.48,108.95,106.94,108.89,320193.0,452020,45,45202030
1,2016-04-19,AAPL,37833100,APPLE INC,,,,,,5544583000.0,32340620.0,9.5,106.91,108.0,106.23,107.88,320193.0,452020,45,45202030
1,2016-04-20,AAPL,37833100,APPLE INC,,,,,,5544583000.0,30576980.0,9.5,107.13,108.09,106.06,106.64,320193.0,452020,45,45202030
1,2016-04-21,AAPL,37833100,APPLE INC,,,,,,5544583000.0,31416910.0,9.5,105.97,106.93,105.52,106.93,320193.0,452020,45,45202030
1,2016-04-22,AAPL,37833100,APPLE INC,,,,,,5544583000.0,33655810.0,9.5,105.68,106.48,104.62,105.01,320193.0,452020,45,45202030
1,2016-04-25,AAPL,37833100,APPLE INC,,,,,,5544583000.0,27997990.0,9.5,105.08,105.65,104.51,105.0,320193.0,452020,45,45202030
1,2016-04-26,AAPL,37833100,APPLE INC,,,,,,5544583000.0,52979780.0,9.5,104.35,105.3,103.91,103.91,320193.0,452020,45,45202030
1,2016-04-27,AAPL,37833100,APPLE INC,,,,,,5478446000.0,114436300.0,9.07,97.82,98.71,95.68,96.0,320193.0,452020,45,45202030
1,2016-04-28,AAPL,37833100,APPLE INC,,,,,,5477425000.0,82107120.0,9.07,94.83,97.88,94.25,97.61,320193.0,452020,45,45202030
1,2016-04-29,AAPL,37833100,APPLE INC,,,,,,5477425000.0,68388840.0,9.07,93.74,94.72,92.51,93.99,320193.0,452020,45,45202030
1,2016-05-02,AAPL,37833100,APPLE INC,,,,,,5477425000.0,47844490.0,9.07,93.64,94.08,92.4,93.965,320193.0,452020,45,45202030
1,2016-05-03,AAPL,37833100,APPLE INC,,,,,,5477425000.0,56770080.0,9.07,95.18,95.74,93.68,94.2,320193.0,452020,45,45202030
1,2016-05-04,AAPL,37833100,APPLE INC,,,,,,5477425000.0,40984160.0,9.07,94.19,95.9,93.82,95.2,320193.0,452020,45,45202030
1,2016-05-05,AAPL,37833100,APPLE INC,0.57,0.57,2016-04-26,2016-05-12,2016-05-09,5477425000.0,35850220.0,9.07,93.24,94.07,92.68,94.0,320193.0,452020,45,45202030
1,2016-05-06,AAPL,37833100,APPLE INC,,,,,,5477425000.0,43665160.0,9.07,92.72,93.45,91.85,93.37,320193.0,452020,45,45202030
1,2016-05-09,AAPL,37833100,APPLE INC,,,,,,5477425000.0,32895650.0,9.07,92.79,93.77,92.59,93.0,320193.0,452020,45,45202030
1,2016-05-10,AAPL,37833100,APPLE INC,,,,,,5477425000.0,33653020.0,9.07,93.42,93.57,92.11,93.33,320193.0,452020,45,45202030
1,2016-05-11,AAPL,37833100,APPLE INC,,,,,,5477425000.0,28641180.0,9.07,92.51,93.57,92.46,93.48,320193.0,452020,45,45202030
1,2016-05-12,AAPL,37833100,APPLE INC,,,,,,5477425000.0,76183460.0,9.07,90.34,92.78,89.47,92.72,320193.0,452020,45,45202030
1,2016-05-13,AAPL,37833100,APPLE INC,,,,,,5477425000.0,44223040.0,9.07,90.52,91.67,90.0,90.0,320193.0,452020,45,45202030
1,2016-05-16,AAPL,37833100,APPLE INC,,,,,,5477425000.0,61192340.0,9.07,93.88,94.39,91.65,92.39,320193.0,452020,45,45202030
1,2016-05-17,AAPL,37833100,APPLE INC,,,,,,5477425000.0,46858910.0,9.07,93.49,94.7,93.01,94.55,320193.0,452020,45,45202030
1,2016-05-18,AAPL,37833100,APPLE INC,,,,,,5477425000.0,42009830.0,9.07,94.56,95.21,93.89,94.16,320193.0,452020,45,45202030
1,2016-05-19,AAPL,37833100,APPLE INC,,,,,,5477425000.0,30417880.0,9.07,94.2,94.64,93.57,94.64,320193.0,452020,45,45202030
1,2016-05-20,AAPL,37833100,APPLE INC,,,,,,5477425000.0,31834020.0,9.07,95.22,95.43,94.52,94.64,320193.0,452020,45,45202030
1,2016-05-23,AAPL,37833100,APPLE INC,,,,,,5477425000.0,37977020.0,9.07,96.43,97.19,95.67,95.87,320193.0,452020,45,45202030
1,2016-05-24,AAPL,37833100,APPLE INC,,,,,,5477425000.0,35074380.0,9.07,97.9,98.09,96.84,97.22,320193.0,452020,45,45202030
1,2016-05-25,AAPL,37833100,APPLE INC,,,,,,5477425000.0,38258300.0,9.07,99.62,99.74,98.11,98.67,320193.0,452020,45,45202030
1,2016-05-26,AAPL,37833100,APPLE INC,,,,,,5477425000.0,56293490.0,9.07,100.41,100.73,98.64,99.68,320193.0,452020,45,45202030
1,2016-05-27,AAPL,37833100,APPLE INC,,,,,,5477425000.0,36299460.0,9.07,100.35,100.47,99.245,99.44,320193.0,452020,45,45202030
1,2016-05-31,AAPL,37833100,APPLE INC,,,,,,5477425000.0,42268040.0,9.07,99.86,100.4,98.82,99.6,320193.0,452020,45,45202030
1,2016-06-01,AAPL,37833100,APPLE INC,,,,,,5477425000.0,29139100.0,9.07,98.46,99.54,98.33,99.02,320193.0,452020,45,45202030
1,2016-06-02,AAPL,37833100,APPLE INC,,,,,,5477425000.0,40170200.0,9.07,97.72,97.84,96.63,97.6,320193.0,452020,45,45202030
1,2016-06-03,AAPL,37833100,APPLE INC,,,,,,5477425000.0,28487570.0,9.07,97.92,98.27,97.45,97.79,320193.0,452020,45,45202030
1,2016-06-06,AAPL,37833100,APPLE INC,,,,,,5477425000.0,23265200.0,9.07,98.63,101.89,97.55,97.99,320193.0,452020,45,45202030
1,2016-06-07,AAPL,37833100,APPLE INC,,,,,,5477425000.0,22378380.0,9.07,99.03,99.87,98.96,99.25,320193.0,452020,45,45202030
1,2016-06-08,AAPL,37833100,APPLE INC,,,,,,5477425000.0,20839950.0,9.07,98.94,99.56,98.68,99.02,320193.0,452020,45,45202030
1,2016-06-09,AAPL,37833100,APPLE INC,,,,,,5477425000.0,26575570.0,9.07,99.65,99.99,98.46,98.5,320193.0,452020,45,45202030
1,2016-06-10,AAPL,37833100,APPLE INC,,,,,,5477425000.0,31672220.0,9.07,98.83,99.3457,98.48,98.53,320193.0,452020,45,45202030
1,2016-06-13,AAPL,37833100,APPLE INC,,,,,,5477425000.0,37708360.0,9.07,97.34,99.12,97.1,98.69,320193.0,452020,45,45202030
1,2016-06-14,AAPL,37833100,APPLE INC,,,,,,5477425000.0,31890740.0,9.07,97.46,98.475,96.75,97.32,320193.0,452020,45,45202030
1,2016-06-15,AAPL,37833100,APPLE INC,,,,,,5477425000.0,29373050.0,9.07,97.14,98.41,97.03,97.82,320193.0,452020,45,45202030
1,2016-06-16,AAPL,37833100,APPLE INC,,,,,,5477425000.0,31251870.0,9.07,97.55,97.75,96.07,96.45,320193.0,452020,45,45202030
1,2016-06-17,AAPL,37833100,APPLE INC,,,,,,5477425000.0,60793260.0,9.07,95.33,96.65,95.3,96.62,320193.0,452020,45,45202030
1,2016-06-20,AAPL,37833100,APPLE INC,,,,,,5477425000.0,34355970.0,9.07,95.1,96.57,95.03,96.0,320193.0,452020,45,45202030
1,2016-06-21,AAPL,37833100,APPLE INC,,,,,,5477425000.0,35407050.0,9.07,95.91,96.35,94.676,94.94,320193.0,452020,45,45202030
1,2016-06-22,AAPL,37833100,APPLE INC,,,,,,5477425000.0,29124140.0,9.07,95.55,96.89,95.35,96.25,320193.0,452020,45,45202030
1,2016-06-23,AAPL,37833100,APPLE INC,,,,,,5477425000.0,32042290.0,9.07,96.1,96.29,95.25,95.94,320193.0,452020,45,45202030
1,2016-06-24,AAPL,37833100,APPLE INC,,,,,,5477425000.0,75219710.0,9.07,93.4,94.655,92.65,92.91,320193.0,452020,45,45202030
1,2016-06-27,AAPL,37833100,APPLE INC,,,,,,5477425000.0,45595680.0,9.07,92.04,93.05,91.5,93.0,320193.0,452020,45,45202030
1,2016-06-28,AAPL,37833100,APPLE INC,,,,,,5477425000.0,40387960.0,9.07,93.59,93.66,92.14,92.9,320193.0,452020,45,45202030
1,2016-06-29,AAPL,37833100,APPLE INC,,,,,,5477425000.0,36505420.0,9.07,94.4,94.55,93.63,93.97,320193.0,452020,45,45202030
1,2016-06-30,AAPL,37833100,APPLE INC,,,,,,5477425000.0,35783320.0,9.07,95.6,95.77,94.3,94.44,320193.0,452020,45,45202030
1,2016-07-01,AAPL,37833100,APPLE INC,,,,,,5477425000.0,25982080.0,9.07,95.89,96.465,95.33,95.49,320193.0,452020,45,45202030
1,2016-07-05,AAPL,37833100,APPLE INC,,,,,,5477425000.0,27553750.0,9.07,94.99,95.4,94.46,95.39,320193.0,452020,45,45202030
